,feature,file,folder
1039,DS2TSODI,DS2TOT,Dietary
1040,DS2TSUGR,DS2TOT,Dietary
1041,DS2TTFAT,DS2TOT,Dietary
1042,DS2TVB1,DS2TOT,Dietary
1043,DS2TVB12,DS2TOT,Dietary
1044,DS2TVB2,DS2TOT,Dietary
1045,DS2TVB6,DS2TOT,Dietary
1046,DS2TVC,DS2TOT,Dietary
1047,DS2TVD,DS2TOT,Dietary
1048,DS2TVK,DS2TOT,Dietary
1049,DS2TZINC,DS2TOT,Dietary
1050,WTDR2D,DS2TOT,Dietary
1051,WTDRD1,DS2TOT,Dietary
1052,DTD010Q,DTQ,Dietary
1055,DTD030Q,DTQ,Dietary
1056,DTD040Q,DTQ,Dietary
1057,DTD050Q,DTQ,Dietary
1058,DTD060Q,DTQ,Dietary
1059,DTD070Q,DTQ,Dietary
1060,DTD080Q,DTQ,Dietary
1061,DTD090Q,DTQ,Dietary
1062,DTD100Q,DTQ,Dietary
1063,DTD110Q,DTQ,Dietary
1064,DTD120Q,DTQ,Dietary
1065,DTD130Q,DTQ,Dietary
1066,DTD140Q,DTQ,Dietary
1067,DTD150Q,DTQ,Dietary
1068,DTD160Q,DTQ,Dietary
1069,DTD170Q,DTQ,Dietary
1070,DTD180Q,DTQ,Dietary
1071,DTD190Q,DTQ,Dietary
1072,DTD200Q,DTQ,Dietary
1073,DTD210Q,DTQ,Dietary
1074,DTD220Q,DTQ,Dietary
1075,DTD230Q,DTQ,Dietary
1076,DTD240Q,DTQ,Dietary
1077,DTD250Q,DTQ,Dietary
1078,DTD260Q,DTQ,Dietary
1079,DTDCER,DTQ,Dietary
1080,DTQ010U,DTQ,Dietary
1083,DTQ030U,DTQ,Dietary
1084,DTQ040U,DTQ,Dietary
1085,DTQ050U,DTQ,Dietary
1086,DTQ060U,DTQ,Dietary
1087,DTQ070U,DTQ,Dietary
1088,DTQ080U,DTQ,Dietary
1089,DTQ090U,DTQ,Dietary
1090,DTQ100U,DTQ,Dietary
1091,DTQ110U,DTQ,Dietary
1092,DTQ120U,DTQ,Dietary
1093,DTQ130U,DTQ,Dietary
1094,DTQ140U,DTQ,Dietary
1095,DTQ150U,DTQ,Dietary
1096,DTQ160U,DTQ,Dietary
1097,DTQ170U,DTQ,Dietary
1098,DTQ180U,DTQ,Dietary
1099,DTQ190U,DTQ,Dietary
1100,DTQ200U,DTQ,Dietary
1101,DTQ210U,DTQ,Dietary
1102,DTQ220U,DTQ,Dietary
1103,DTQ230U,DTQ,Dietary
1104,DTQ240U,DTQ,Dietary
1105,DTQ250U,DTQ,Dietary
1106,DTQ260U,DTQ,Dietary
1365,DSD010,DSQTOT,Dietary
1366,DSD010AN,DSQTOT,Dietary
1367,DSDANCNT,DSQTOT,Dietary
1368,DSDCOUNT,DSQTOT,Dietary
1369,DSQTCAFF,DSQTOT,Dietary
1370,DSQTCALC,DSQTOT,Dietary
1371,DSQTCARB,DSQTOT,Dietary
1372,DSQTCHL,DSQTOT,Dietary
1373,DSQTCHOL,DSQTOT,Dietary
1374,DSQTCOPP,DSQTOT,Dietary
1375,DSQTFA,DSQTOT,Dietary
1376,DSQTFDFE,DSQTOT,Dietary
1377,DSQTFIBE,DSQTOT,Dietary
1378,DSQTIRON,DSQTOT,Dietary
1379,DSQTKCAL,DSQTOT,Dietary
1380,DSQTLYCO,DSQTOT,Dietary
1381,DSQTLZ,DSQTOT,Dietary
1382,DSQTMAGN,DSQTOT,Dietary
1383,DSQTMFAT,DSQTOT,Dietary
1384,DSQTNIAC,DSQTOT,Dietary
1385,DSQTPFAT,DSQTOT,Dietary
1386,DSQTPHOS,DSQTOT,Dietary
1387,DSQTPOTA,DSQTOT,Dietary
1388,DSQTPROT,DSQTOT,Dietary
1389,DSQTSELE,DSQTOT,Dietary
1390,DSQTSFAT,DSQTOT,Dietary
1391,DSQTSODI,DSQTOT,Dietary
1392,DSQTSUGR,DSQTOT,Dietary
1393,DSQTTFAT,DSQTOT,Dietary
1394,DSQTVB1,DSQTOT,Dietary
1395,DSQTVB12,DSQTOT,Dietary
1396,DSQTVB2,DSQTOT,Dietary
1397,DSQTVB6,DSQTOT,Dietary
1398,DSQTVC,DSQTOT,Dietary
1399,DSQTVD,DSQTOT,Dietary
1400,DSQTVK,DSQTOT,Dietary
1401,DSQTZINC,DSQTOT,Dietary
1402,DR1DAY,DS1TOT,Dietary
1403,DR1DBIH,DS1TOT,Dietary
1404,DR1DRSTZ,DS1TOT,Dietary
1405,DR1EXMER,DS1TOT,Dietary
1406,DR1HELPD,DS1TOT,Dietary
1407,DR1LANG,DS1TOT,Dietary
1408,DR1MNRSP,DS1TOT,Dietary
1409,DRDINT,DS1TOT,Dietary
1410,DS1AN,DS1TOT,Dietary
1411,DS1ANCNT,DS1TOT,Dietary
1412,DS1DS,DS1TOT,Dietary
1413,DS1DSCNT,DS1TOT,Dietary
1414,DS1TCAFF,DS1TOT,Dietary
1415,DS1TCALC,DS1TOT,Dietary
1416,DS1TCARB,DS1TOT,Dietary
1417,DS1TCHL,DS1TOT,Dietary
1418,DS1TCHOL,DS1TOT,Dietary
1419,DS1TCOPP,DS1TOT,Dietary
1420,DS1TFA,DS1TOT,Dietary
1421,DS1TFDFE,DS1TOT,Dietary
1422,DS1TFIBE,DS1TOT,Dietary
1423,DS1TIRON,DS1TOT,Dietary
1424,DS1TKCAL,DS1TOT,Dietary
1425,DS1TLYCO,DS1TOT,Dietary
1426,DS1TLZ,DS1TOT,Dietary
1427,DS1TMAGN,DS1TOT,Dietary
1428,DS1TMFAT,DS1TOT,Dietary
1429,DS1TNIAC,DS1TOT,Dietary
1430,DS1TPFAT,DS1TOT,Dietary
1431,DS1TPHOS,DS1TOT,Dietary
1432,DS1TPOTA,DS1TOT,Dietary
1433,DS1TPROT,DS1TOT,Dietary
1434,DS1TSELE,DS1TOT,Dietary
1435,DS1TSFAT,DS1TOT,Dietary
1436,DS1TSODI,DS1TOT,Dietary
1437,DS1TSUGR,DS1TOT,Dietary
1438,DS1TTFAT,DS1TOT,Dietary
1439,DS1TVB1,DS1TOT,Dietary
1440,DS1TVB12,DS1TOT,Dietary
1441,DS1TVB2,DS1TOT,Dietary
1442,DS1TVB6,DS1TOT,Dietary
1443,DS1TVC,DS1TOT,Dietary
1444,DS1TVD,DS1TOT,Dietary
1445,DS1TVK,DS1TOT,Dietary
1446,DS1TZINC,DS1TOT,Dietary
1447,WTDR2D,DS1TOT,Dietary
1448,WTDRD1,DS1TOT,Dietary
1458,DR1DBIH,DR1TOT,Dietary
1460,DR1TVD,DR1TOT,Dietary
1461,DRQSDT10,DR1TOT,Dietary
1462,DRQSDT11,DR1TOT,Dietary
1463,DRQSDT12,DR1TOT,Dietary
1464,DRQSDT9,DR1TOT,Dietary
1465,DR2_320Z,DR2TOT,Dietary
1466,DR2_330Z,DR2TOT,Dietary
1467,DR2BWATZ,DR2TOT,Dietary
1468,DR2DBIH,DR2TOT,Dietary
1469,DR2TCHL,DR2TOT,Dietary
1470,DR2TVD,DR2TOT,Dietary
1473,DSD010,DSQ1,Dietary
1474,DSDCOUNT,DSQ1,Dietary
1484,DSD010AN,DSQ1,Dietary
1485,DSDANCNT,DSQ1,Dietary
1490,DSQTIODI,DSQTOT,Dietary
1493,DS1TIODI,DS1TOT,Dietary
1494,DS2TIODI,DS2TOT,Dietary
1495,DR1SKY,DR1TOT,Dietary
1496,DR1STY,DR1TOT,Dietary
1497,DR2SKY,DR2TOT,Dietary
1498,DR2STY,DR2TOT,Dietary
1534,BPAEN4,BPX,Examination
1539,BPXCHR,BPX,Examination
1540,BPXDB,BPX,Examination
1544,BPXDI4,BPX,Examination
1552,BPXSY4,BPX,Examination
1553,PEASCCT1,BPX,Examination
1557,BMIARMC,BMX,Examination
1558,BMIARML,BMX,Examination
1559,BMICALF,BMX,Examination
1560,BMIHEAD,BMX,Examination
1561,BMIHT,BMX,Examination
1562,BMILEG,BMX,Examination
1563,BMIRECUM,BMX,Examination
1564,BMISUB,BMX,Examination
1565,BMITHICR,BMX,Examination
1566,BMITRI,BMX,Examination
1567,BMIWAIST,BMX,Examination
1568,BMIWT,BMX,Examination
1572,BMXCALF,BMX,Examination
1573,BMXHEAD,BMX,Examination
1576,BMXRECUM,BMX,Examination
1577,BMXSUB,BMX,Examination
1578,BMXTHICR,BMX,Examination
1582,VIDLOVA,VIX,Examination
1583,VIDLVA,VIX,Examination
1584,VIDOLFM,VIX,Examination
1585,VIDORFM,VIX,Examination
1586,VIDROVA,VIX,Examination
1587,VIDRVA,VIX,Examination
1588,VIQ110,VIX,Examination
1589,VIQ121,VIX,Examination
1590,VIQ130,VIX,Examination
1591,VIQ141,VIX,Examination
1592,VIQ150,VIX,Examination
1593,VIQ160,VIX,Examination
1594,VIQ170,VIX,Examination
1595,VIQ180,VIX,Examination
1596,VIQ191,VIX,Examination
1597,VIQ200,VIX,Examination
1598,VIQ211,VIX,Examination
1599,VIQ220,VIX,Examination
1600,VIQ230,VIX,Examination
1601,VIQ240,VIX,Examination
1602,VIQ250,VIX,Examination
1603,VIXKLCD,VIX,Examination
1604,VIXKLCG,VIX,Examination
1605,VIXKLD1,VIX,Examination
1606,VIXKLD2,VIX,Examination
1607,VIXKLDM,VIX,Examination
1608,VIXKLG1,VIX,Examination
1609,VIXKLG2,VIX,Examination
1610,VIXKLM1,VIX,Examination
1611,VIXKLM2,VIX,Examination
1612,VIXKLMM,VIX,Examination
1613,VIXKRCD,VIX,Examination
1614,VIXKRCG,VIX,Examination
1615,VIXKRD1,VIX,Examination
1616,VIXKRD2,VIX,Examination
1617,VIXKRDM,VIX,Examination
1618,VIXKRG1,VIX,Examination
1619,VIXKRG2,VIX,Examination
1620,VIXKRM1,VIX,Examination
1621,VIXKRM2,VIX,Examination
1622,VIXKRMM,VIX,Examination
1623,VIXNC1,VIX,Examination
1624,VIXNC2,VIX,Examination
1625,VIXOCMT,VIX,Examination
1626,VIXOLAM,VIX,Examination
1627,VIXOLCM,VIX,Examination
1628,VIXOLSM,VIX,Examination
1629,VIXORAM,VIX,Examination
1630,VIXORCM,VIX,Examination
1631,VIXORSM,VIX,Examination
1632,VIXPLA,VIX,Examination
1633,VIXPLC,VIX,Examination
1634,VIXPLS,VIX,Examination
1635,VIXPRA,VIX,Examination
1636,VIXPRC,VIX,Examination
1637,VIXPRS,VIX,Examination
1638,OPASCCT1,OPXFDT,Examination
1639,OPASCST1,OPXFDT,Examination
1640,OPDODFDT,OPXFDT,Examination
1641,OPDOSFDT,OPXFDT,Examination
1642,OPX1OD02,OPXFDT,Examination
1643,OPX1OD03,OPXFDT,Examination
1644,OPX1OD04,OPXFDT,Examination
1645,OPX1OD05,OPXFDT,Examination
1646,OPX1OD06,OPXFDT,Examination
1647,OPX1OD07,OPXFDT,Examination
1648,OPX1OD08,OPXFDT,Examination
1649,OPX1OD09,OPXFDT,Examination
1650,OPX1OD10,OPXFDT,Examination
1651,OPX1OD11,OPXFDT,Examination
1652,OPX1OD12,OPXFDT,Examination
1653,OPX1OD13,OPXFDT,Examination
1654,OPX1OD14,OPXFDT,Examination
1655,OPX1OD15,OPXFDT,Examination
1656,OPX1OD16,OPXFDT,Examination
1657,OPX1OD17,OPXFDT,Examination
1658,OPX1OD18,OPXFDT,Examination
1659,OPX1OD19,OPXFDT,Examination
1660,OPX1OD20,OPXFDT,Examination
1661,OPX1ODBS,OPXFDT,Examination
1662,OPX1ODFP,OPXFDT,Examination
1663,OPX1ODTN,OPXFDT,Examination
1664,OPX1OS00,OPXFDT,Examination
1665,OPX1OS01,OPXFDT,Examination
1666,OPX1OS02,OPXFDT,Examination
1667,OPX1OS03,OPXFDT,Examination
1668,OPX1OS04,OPXFDT,Examination
1669,OPX1OS05,OPXFDT,Examination
1670,OPX1OS06,OPXFDT,Examination
1671,OPX1OS07,OPXFDT,Examination
1672,OPX1OS08,OPXFDT,Examination
1673,OPX1OS09,OPXFDT,Examination
1674,OPX1OS10,OPXFDT,Examination
1675,OPX1OS11,OPXFDT,Examination
1676,OPX1OS12,OPXFDT,Examination
1677,OPX1OS13,OPXFDT,Examination
1678,OPX1OS14,OPXFDT,Examination
1679,OPX1OS15,OPXFDT,Examination
1680,OPX1OS16,OPXFDT,Examination
1681,OPX1OS17,OPXFDT,Examination
1682,OPX1OS18,OPXFDT,Examination
1683,OPX1OSBS,OPXFDT,Examination
1684,OPX1OSFP,OPXFDT,Examination
1685,OPX1OSTN,OPXFDT,Examination
1686,OPX2OD02,OPXFDT,Examination
1687,OPX2OD03,OPXFDT,Examination
1688,OPX2OD04,OPXFDT,Examination
1689,OPX2OD05,OPXFDT,Examination
1690,OPX2OD06,OPXFDT,Examination
1691,OPX2OD07,OPXFDT,Examination
1692,OPX2OD08,OPXFDT,Examination
1693,OPX2OD09,OPXFDT,Examination
1694,OPX2OD10,OPXFDT,Examination
1695,OPX2OD11,OPXFDT,Examination
1696,OPX2OD12,OPXFDT,Examination
1697,OPX2OD13,OPXFDT,Examination
1698,OPX2OD14,OPXFDT,Examination
1699,OPX2OD15,OPXFDT,Examination
1700,OPX2OD16,OPXFDT,Examination
1701,OPX2OD17,OPXFDT,Examination
1702,OPX2OD18,OPXFDT,Examination
1703,OPX2OD19,OPXFDT,Examination
1704,OPX2OD20,OPXFDT,Examination
1705,OPX2ODBS,OPXFDT,Examination
1706,OPX2ODFP,OPXFDT,Examination
1707,OPX2ODTN,OPXFDT,Examination
1708,OPX2OS00,OPXFDT,Examination
1709,OPX2OS01,OPXFDT,Examination
1710,OPX2OS02,OPXFDT,Examination
1711,OPX2OS03,OPXFDT,Examination
1712,OPX2OS04,OPXFDT,Examination
1713,OPX2OS05,OPXFDT,Examination
1714,OPX2OS06,OPXFDT,Examination
1715,OPX2OS07,OPXFDT,Examination
1716,OPX2OS08,OPXFDT,Examination
1717,OPX2OS09,OPXFDT,Examination
1718,OPX2OS10,OPXFDT,Examination
1719,OPX2OS11,OPXFDT,Examination
1720,OPX2OS12,OPXFDT,Examination
1721,OPX2OS13,OPXFDT,Examination
1722,OPX2OS14,OPXFDT,Examination
1723,OPX2OS15,OPXFDT,Examination
1724,OPX2OS16,OPXFDT,Examination
1725,OPX2OS17,OPXFDT,Examination
1726,OPX2OS18,OPXFDT,Examination
1727,OPX2OSBS,OPXFDT,Examination
1728,OPX2OSFP,OPXFDT,Examination
1729,OPX2OSTN,OPXFDT,Examination
1730,VIQ110,OPXFDT,Examination
1731,VIQ121,OPXFDT,Examination
1732,VIQ130,OPXFDT,Examination
1733,OHAEXSTS,OHX,Examination
1734,OHAPOS,OHX,Examination
1735,OHQ410,OHX,Examination
1736,OHQ420,OHX,Examination
1737,OHQ430,OHX,Examination
1738,OHQ440,OHX,Examination
1739,OHX01HTC,OHX,Examination
1740,OHX02HTC,OHX,Examination
1741,OHX03HTC,OHX,Examination
1742,OHX04HTC,OHX,Examination
1743,OHX05HTC,OHX,Examination
1744,OHX06HTC,OHX,Examination
1745,OHX07HTC,OHX,Examination
1746,OHX08HTC,OHX,Examination
1747,OHX09HTC,OHX,Examination
1748,OHX10HTC,OHX,Examination
1749,OHX11HTC,OHX,Examination
1750,OHX12HTC,OHX,Examination
1751,OHX13HTC,OHX,Examination
1752,OHX14HTC,OHX,Examination
1753,OHX15HTC,OHX,Examination
1754,OHX16HTC,OHX,Examination
1755,OHX17HTC,OHX,Examination
1756,OHX18HTC,OHX,Examination
1757,OHX19HTC,OHX,Examination
1758,OHX20HTC,OHX,Examination
1759,OHX21HTC,OHX,Examination
1760,OHX22HTC,OHX,Examination
1761,OHX23HTC,OHX,Examination
1762,OHX24HTC,OHX,Examination
1763,OHX25HTC,OHX,Examination
1764,OHX26HTC,OHX,Examination
1765,OHX27HTC,OHX,Examination
1766,OHX28HTC,OHX,Examination
1767,OHX29HTC,OHX,Examination
1768,OHX30HTC,OHX,Examination
1769,OHX31HTC,OHX,Examination
1770,OHX32HTC,OHX,Examination
1771,OHXDECAY,OHX,Examination
1772,OHXFCANT,OHX,Examination
1773,OHXFCLZ1,OHX,Examination
1774,OHXFCLZ2,OHX,Examination
1775,OHXFCLZ3,OHX,Examination
1776,OHXFCLZ4,OHX,Examination
1777,OHXFCLZ5,OHX,Examination
1778,OHXFCLZ6,OHX,Examination
1779,OHXFCLZ7,OHX,Examination
1780,OHXFCLZ8,OHX,Examination
1781,OHXFCRZ1,OHX,Examination
1782,OHXFCRZ2,OHX,Examination
1783,OHXFCRZ3,OHX,Examination
1784,OHXFCRZ4,OHX,Examination
1785,OHXFCRZ5,OHX,Examination
1786,OHXFCRZ6,OHX,Examination
1787,OHXFCRZ7,OHX,Examination
1788,OHXFCRZ8,OHX,Examination
1789,OHXREST,OHX,Examination
1790,OHXSEAL,OHX,Examination
1791,DXAFMRD0,DXXFEM,Examination
1792,DXAFMRK,DXXFEM,Examination
1793,DXAFMRST,DXXFEM,Examination
1794,DXXFMBCC,DXXFEM,Examination
1795,DXXINA,DXXFEM,Examination
1796,DXXINBMC,DXXFEM,Examination
1797,DXXINBMD,DXXFEM,Examination
1798,DXXNKA,DXXFEM,Examination
1799,DXXNKBMC,DXXFEM,Examination
1800,DXXNKBMD,DXXFEM,Examination
1801,DXXOFA,DXXFEM,Examination
1802,DXXOFBMC,DXXFEM,Examination
1803,DXXOFBMD,DXXFEM,Examination
1804,DXXTRA,DXXFEM,Examination
1805,DXXTRBMC,DXXFEM,Examination
1806,DXXTRBMD,DXXFEM,Examination
1807,DXXWDA,DXXFEM,Examination
1808,DXXWDBMC,DXXFEM,Examination
1809,DXXWDBMD,DXXFEM,Examination
1810,BPXDAR,BPX,Examination
1811,BPXSAR,BPX,Examination
1812,BMAAMP,BMX,Examination
1813,BMAEXCMT,BMX,Examination
1814,BMAEXLEN,BMX,Examination
1815,BMAEXSTS,BMX,Examination
1816,BMALLEXT,BMX,Examination
1817,BMALLKNE,BMX,Examination
1818,BMALOREX,BMX,Examination
1819,BMALORKN,BMX,Examination
1820,BMAULEXT,BMX,Examination
1821,BMAUPLEL,BMX,Examination
1822,BMAUPREL,BMX,Examination
1823,BMAUREXT,BMX,Examination
1824,CVAARM,CVX,Examination
1825,CVACUFF,CVX,Examination
1826,CVAPROT,CVX,Examination
1827,CVATEMP,CVX,Examination
1828,CVAVEST,CVX,Examination
1829,CVAWG1,CVX,Examination
1830,CVAWS1,CVX,Examination
1831,CVDESVO2,CVX,Examination
1832,CVDEXCL1,CVX,Examination
1833,CVDEXCL2,CVX,Examination
1834,CVDEXCL3,CVX,Examination
1835,CVDEXCL4,CVX,Examination
1836,CVDEXCL5,CVX,Examination
1837,CVDEXCL6,CVX,Examination
1838,CVDEXCMT,CVX,Examination
1839,CVDEXLEN,CVX,Examination
1840,CVDEXMER,CVX,Examination
1841,CVDEXSTS,CVX,Examination
1842,CVDFITLV,CVX,Examination
1843,CVDPMHR,CVX,Examination
1844,CVDPROT,CVX,Examination
1845,CVDR1DI,CVX,Examination
1846,CVDR1HR,CVX,Examination
1847,CVDR1SY,CVX,Examination
1848,CVDR1TIM,CVX,Examination
1849,CVDR2DI,CVX,Examination
1850,CVDR2HR,CVX,Examination
1851,CVDR2SY,CVX,Examination
1852,CVDR2TIM,CVX,Examination
1853,CVDR3DI,CVX,Examination
1854,CVDR3HR,CVX,Examination
1855,CVDR3SY,CVX,Examination
1856,CVDR3TIM,CVX,Examination
1857,CVDS1DI,CVX,Examination
1858,CVDS1G,CVX,Examination
1859,CVDS1HR,CVX,Examination
1860,CVDS1S,CVX,Examination
1861,CVDS1SY,CVX,Examination
1862,CVDS1TIM,CVX,Examination
1863,CVDS2DI,CVX,Examination
1864,CVDS2G,CVX,Examination
1865,CVDS2HR,CVX,Examination
1866,CVDS2S,CVX,Examination
1867,CVDS2SY,CVX,Examination
1868,CVDS2TIM,CVX,Examination
1869,CVDVOMAX,CVX,Examination
1870,CVDWDI,CVX,Examination
1871,CVDWHR,CVX,Examination
1872,CVDWSY,CVX,Examination
1873,CVDWTIM,CVX,Examination
1885,CVXPARC,CVX,Examination
1886,CVXS1RPE,CVX,Examination
1887,CVXS2RPE,CVX,Examination
1888,CVXWRPE,CVX,Examination
1889,AUAEAR,AUX1,Examination
1890,AUAEXCMT,AUX1,Examination
1891,AUAEXSTS,AUX1,Examination
1892,AUAFMANL,AUX1,Examination
1893,AUAFMANR,AUX1,Examination
1894,AUALEQC,AUX1,Examination
1895,AUAMODE,AUX1,Examination
1896,AUAREQC,AUX1,Examination
1897,AUDLOABC,AUX1,Examination
1898,AUDROABC,AUX1,Examination
1899,AUQ010,AUX1,Examination
1900,AUQ020,AUX1,Examination
1901,AUQ020A,AUX1,Examination
1902,AUQ020B,AUX1,Examination
1903,AUQ020C,AUX1,Examination
1904,AUQ020D,AUX1,Examination
1905,AUQ020E,AUX1,Examination
1906,AUQ030,AUX1,Examination
1907,AUQ040,AUX1,Examination
1908,AUQ050,AUX1,Examination
1909,AUXLOABN,AUX1,Examination
1910,AUXLOCOL,AUX1,Examination
1911,AUXLOEXC,AUX1,Examination
1912,AUXLOIMC,AUX1,Examination
1913,AUXOTSPL,AUX1,Examination
1914,AUXR1K1L,AUX1,Examination
1915,AUXR1K1R,AUX1,Examination
1916,AUXR1K2L,AUX1,Examination
1917,AUXR1K2R,AUX1,Examination
1918,AUXR2KL,AUX1,Examination
1919,AUXR2KR,AUX1,Examination
1920,AUXR3KL,AUX1,Examination
1921,AUXR3KR,AUX1,Examination
1922,AUXR4KL,AUX1,Examination
1923,AUXR4KR,AUX1,Examination
1924,AUXR5CL,AUX1,Examination
1925,AUXR5CR,AUX1,Examination
1926,AUXR6KL,AUX1,Examination
1927,AUXR6KR,AUX1,Examination
1928,AUXR8KL,AUX1,Examination
1929,AUXR8KR,AUX1,Examination
1930,AUXROABN,AUX1,Examination
1931,AUXROCOL,AUX1,Examination
1932,AUXROEXC,AUX1,Examination
1933,AUXROIMC,AUX1,Examination
1934,AUXROTSP,AUX1,Examination
1935,AUXTCOML,AUX1,Examination
1936,AUXTCOMR,AUX1,Examination
1937,AUXTMEPL,AUX1,Examination
1938,AUXTMEPR,AUX1,Examination
1939,AUXTPVL,AUX1,Examination
1940,AUXTPVR,AUX1,Examination
1941,AUXTWIDL,AUX1,Examination
1942,AUXTWIDR,AUX1,Examination
1943,AUXU1K1L,AUX1,Examination
1944,AUXU1K1R,AUX1,Examination
1945,AUXU1K2L,AUX1,Examination
1946,AUXU1K2R,AUX1,Examination
1947,AUXU2KL,AUX1,Examination
1948,AUXU2KR,AUX1,Examination
1949,AUXU3KL,AUX1,Examination
1950,AUXU3KR,AUX1,Examination
1951,AUXU4KL,AUX1,Examination
1952,AUXU4KR,AUX1,Examination
1953,AUXU500L,AUX1,Examination
1954,AUXU500R,AUX1,Examination
1955,AUXU6KL,AUX1,Examination
1956,AUXU6KR,AUX1,Examination
1957,AUXU8KL,AUX1,Examination
1958,AUXU8KR,AUX1,Examination
1959,WTSAU01,AUX1,Examination
1960,WTSAU02,AUX1,Examination
1961,WTSAU03,AUX1,Examination
1962,WTSAU04,AUX1,Examination
1963,WTSAU05,AUX1,Examination
1964,WTSAU06,AUX1,Examination
1965,WTSAU07,AUX1,Examination
1966,WTSAU08,AUX1,Examination
1967,WTSAU09,AUX1,Examination
1968,WTSAU10,AUX1,Examination
1969,WTSAU11,AUX1,Examination
1970,WTSAU12,AUX1,Examination
1971,WTSAU13,AUX1,Examination
1972,WTSAU14,AUX1,Examination
1973,WTSAU15,AUX1,Examination
1974,WTSAU16,AUX1,Examination
1975,WTSAU17,AUX1,Examination
1976,WTSAU18,AUX1,Examination
1977,WTSAU19,AUX1,Examination
1978,WTSAU20,AUX1,Examination
1979,WTSAU21,AUX1,Examination
1980,WTSAU22,AUX1,Examination
1981,WTSAU23,AUX1,Examination
1982,WTSAU24,AUX1,Examination
1983,WTSAU25,AUX1,Examination
1984,WTSAU26,AUX1,Examination
1985,WTSAU27,AUX1,Examination
1986,WTSAU28,AUX1,Examination
1987,WTSAU29,AUX1,Examination
1988,WTSAU2YR,AUX1,Examination
1989,WTSAU30,AUX1,Examination
1990,WTSAU31,AUX1,Examination
1991,WTSAU32,AUX1,Examination
1992,WTSAU33,AUX1,Examination
1993,WTSAU34,AUX1,Examination
1994,WTSAU35,AUX1,Examination
1995,WTSAU36,AUX1,Examination
1996,WTSAU37,AUX1,Examination
1997,WTSAU38,AUX1,Examination
1998,WTSAU39,AUX1,Examination
1999,WTSAU40,AUX1,Examination
2000,WTSAU41,AUX1,Examination
2001,WTSAU42,AUX1,Examination
2002,WTSAU43,AUX1,Examination
2003,WTSAU44,AUX1,Examination
2004,WTSAU45,AUX1,Examination
2005,WTSAU46,AUX1,Examination
2006,WTSAU47,AUX1,Examination
2007,WTSAU48,AUX1,Examination
2008,WTSAU49,AUX1,Examination
2009,WTSAU4YR,AUX1,Examination
2010,WTSAU50,AUX1,Examination
2011,WTSAU51,AUX1,Examination
2012,WTSAU52,AUX1,Examination
2013,AUDTYL01,AUXTYM,Examination
2014,AUDTYL02,AUXTYM,Examination
2015,AUDTYL03,AUXTYM,Examination
2016,AUDTYL04,AUXTYM,Examination
2017,AUDTYL05,AUXTYM,Examination
2018,AUDTYL06,AUXTYM,Examination
2019,AUDTYL07,AUXTYM,Examination
2020,AUDTYL08,AUXTYM,Examination
2021,AUDTYL09,AUXTYM,Examination
2022,AUDTYL10,AUXTYM,Examination
2023,AUDTYL11,AUXTYM,Examination
2024,AUDTYL12,AUXTYM,Examination
2025,AUDTYL13,AUXTYM,Examination
2026,AUDTYL14,AUXTYM,Examination
2027,AUDTYL15,AUXTYM,Examination
2028,AUDTYL16,AUXTYM,Examination
2029,AUDTYL17,AUXTYM,Examination
2030,AUDTYL18,AUXTYM,Examination
2031,AUDTYL19,AUXTYM,Examination
2032,AUDTYL20,AUXTYM,Examination
2033,AUDTYL21,AUXTYM,Examination
2034,AUDTYL22,AUXTYM,Examination
2035,AUDTYL23,AUXTYM,Examination
2036,AUDTYL24,AUXTYM,Examination
2037,AUDTYL25,AUXTYM,Examination
2038,AUDTYL26,AUXTYM,Examination
2039,AUDTYL27,AUXTYM,Examination
2040,AUDTYL28,AUXTYM,Examination
2041,AUDTYL29,AUXTYM,Examination
2042,AUDTYL30,AUXTYM,Examination
2043,AUDTYL31,AUXTYM,Examination
2044,AUDTYL32,AUXTYM,Examination
2045,AUDTYL33,AUXTYM,Examination
2046,AUDTYL34,AUXTYM,Examination
2047,AUDTYL35,AUXTYM,Examination
2048,AUDTYL36,AUXTYM,Examination
2049,AUDTYL37,AUXTYM,Examination
2050,AUDTYL38,AUXTYM,Examination
2051,AUDTYL39,AUXTYM,Examination
2052,AUDTYL40,AUXTYM,Examination
2053,AUDTYL41,AUXTYM,Examination
2054,AUDTYL42,AUXTYM,Examination
2055,AUDTYL43,AUXTYM,Examination
2056,AUDTYL44,AUXTYM,Examination
2057,AUDTYL45,AUXTYM,Examination
2058,AUDTYL46,AUXTYM,Examination
2059,AUDTYL47,AUXTYM,Examination
2060,AUDTYL48,AUXTYM,Examination
2061,AUDTYL49,AUXTYM,Examination
2062,AUDTYL50,AUXTYM,Examination
2063,AUDTYL51,AUXTYM,Examination
2064,AUDTYL52,AUXTYM,Examination
2065,AUDTYL53,AUXTYM,Examination
2066,AUDTYL54,AUXTYM,Examination
2067,AUDTYL55,AUXTYM,Examination
2068,AUDTYL56,AUXTYM,Examination
2069,AUDTYL57,AUXTYM,Examination
2070,AUDTYL58,AUXTYM,Examination
2071,AUDTYL59,AUXTYM,Examination
2072,AUDTYL60,AUXTYM,Examination
2073,AUDTYL61,AUXTYM,Examination
2074,AUDTYL62,AUXTYM,Examination
2075,AUDTYL63,AUXTYM,Examination
2076,AUDTYL64,AUXTYM,Examination
